"No.","Time","Source","Destination","Protocol","Length","Info"
"183","1.996620","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=566 Ack=23206 Win=64695 Len=0"
"184","2.074842","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1790,9783) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"185","2.075185","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (9783,1791) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"186","2.075393","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1791,9784) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"187","2.075715","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (9784,1792) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"188","2.137908","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1792,9785) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"189","2.138796","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9785,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9786,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"190","2.138797","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9787,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"191","2.138797","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9788,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9789,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"192","2.138834","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=623 Ack=24354 Win=65088 Len=0"
"193","2.139114","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9790,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"194","2.139115","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9791,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9792,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"195","2.139124","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=623 Ack=24923 Win=64519 Len=0"
"196","2.139459","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9793,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"197","2.139927","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9794,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9795,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"198","2.139938","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=623 Ack=25492 Win=65088 Len=0"
"199","2.140309","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9796,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"200","2.140441","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (9792) "
"201","2.141184","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9797,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9798,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"202","2.141185","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9799,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"203","2.141196","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=629 Ack=26094 Win=65088 Len=0"
"204","2.141527","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9800,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9801,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"205","2.141845","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (9800) "
"206","2.142172","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","342","-> I (9802,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9803,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"207","2.142771","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9804,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9805,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"208","2.142794","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=635 Ack=27454 Win=65088 Len=0"
"209","2.143183","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","421","-> I (9806,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9807,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9808,1793) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9809,1793) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"210","2.144048","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (9808) "
"211","2.144121","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1793,9810) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"212","2.144693","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=27821 Ack=660 Win=4131 Len=0"
"213","2.144694","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (9810,1794) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"214","2.144893","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1794,9811) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"215","2.145214","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (1795) "
"217","2.340842","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=679 Ack=27847 Win=64695 Len=0"
"218","2.497046","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1795,9811) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"219","2.500468","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (9811,1796) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"220","2.500685","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1796,9812) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"221","2.502753","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (9812,1797) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"222","2.560172","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1797,9813) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"223","2.561026","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9813,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9814,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"224","2.561028","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9815,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"225","2.561028","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9816,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9817,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"226","2.561083","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=736 Ack=28995 Win=65088 Len=0"
"227","2.561355","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9818,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"228","2.561356","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9819,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9820,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"229","2.561366","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=736 Ack=29564 Win=64519 Len=0"
"230","2.561698","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9821,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"231","2.562174","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9822,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9823,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"232","2.562197","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=736 Ack=30133 Win=65088 Len=0"
"233","2.562533","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9824,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"234","2.562600","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (9820) "
"235","2.563319","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9825,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9826,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"236","2.563321","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9827,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"237","2.563332","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=742 Ack=30735 Win=65088 Len=0"
"238","2.563651","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9828,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9829,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"239","2.563966","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (9828) "
"240","2.564313","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","342","-> I (9830,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9831,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"241","2.564817","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9832,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9833,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"242","2.564827","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=748 Ack=32095 Win=65088 Len=0"
"243","2.565226","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","421","-> I (9834,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9835,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9836,1798) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9837,1798) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"244","2.566112","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (9836) "
"245","2.566184","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1798,9838) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"246","2.566748","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=32462 Ack=773 Win=4571 Len=0"
"247","2.566749","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (9838,1799) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"248","2.566972","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1799,9839) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"249","2.567308","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (1800) "
"250","2.777637","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=792 Ack=32488 Win=64695 Len=0"
"251","2.918558","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1800,9839) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"252","2.918894","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (9839,1801) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"253","2.919114","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1801,9840) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"254","2.919432","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (9840,1802) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"255","2.980890","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1802,9841) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"256","2.981662","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9841,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9842,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"257","2.981663","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9843,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"258","2.981697","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=849 Ack=33100 Win=65088 Len=0"
"259","2.981972","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9844,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9845,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"260","2.981973","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9846,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"261","2.981986","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=849 Ack=33669 Win=64519 Len=0"
"262","2.982303","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9847,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9848,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"263","2.982665","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9849,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"264","2.982665","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9850,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9851,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"265","2.982677","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=849 Ack=34774 Win=65088 Len=0"
"266","2.983014","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9852,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"267","2.983148","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (9848) "
"268","2.983872","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9853,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9854,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"269","2.983874","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9855,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"270","2.983887","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=855 Ack=35376 Win=65088 Len=0"
"271","2.984197","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9856,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9857,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"272","2.984442","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (9856) "
"273","2.984747","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","342","-> I (9858,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9859,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"274","2.985333","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9860,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9861,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"275","2.985344","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=861 Ack=36736 Win=65088 Len=0"
"276","2.986050","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","421","-> I (9862,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9863,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9864,1803) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9865,1803) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"277","2.986729","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (9864) "
"278","2.986802","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1803,9866) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"279","2.987049","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=37103 Ack=886 Win=4458 Len=0"
"280","2.987522","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (9866,1804) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"281","2.987717","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1804,9867) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"282","2.988011","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (1805) "
"284","3.198824","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=905 Ack=37129 Win=64695 Len=0"
"285","3.323813","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1805,9867) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"286","3.324443","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (9867,1806) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"287","3.324657","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1806,9868) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"288","3.324978","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (9868,1807) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"289","3.386967","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1807,9869) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"290","3.387766","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9869,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9870,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"291","3.387768","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9871,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"292","3.387803","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=962 Ack=37741 Win=65088 Len=0"
"293","3.388094","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9872,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9873,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"294","3.388094","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9874,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"295","3.388095","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9875,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9876,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"296","3.388109","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=962 Ack=38846 Win=65088 Len=0"
"297","3.388447","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9877,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"298","3.388934","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9878,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9879,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"299","3.388946","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=962 Ack=39415 Win=64519 Len=0"
"300","3.389252","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9880,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"301","3.389454","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (9876) "
"302","3.390193","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9881,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9882,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"303","3.390194","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9883,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"304","3.390206","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=968 Ack=40017 Win=64519 Len=0"
"305","3.390535","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9884,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9885,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"306","3.390856","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (9884) "
"307","3.391218","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","342","-> I (9886,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9887,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"308","3.391768","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9888,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9889,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"309","3.391790","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=974 Ack=41377 Win=65088 Len=0"
"310","3.392187","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","421","-> I (9890,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9891,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9892,1808) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9893,1808) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"311","3.393082","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (9892) "
"312","3.393154","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1808,9894) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"313","3.393744","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=41744 Ack=999 Win=4345 Len=0"
"314","3.393744","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (9894,1809) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"315","3.393966","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1809,9895) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"316","3.394269","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (1810) "
"317","3.604395","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=1018 Ack=41770 Win=64695 Len=0"
"318","3.745649","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1810,9895) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"319","3.785824","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (9895,1811) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"320","3.786180","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1811,9896) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"321","3.786445","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (9896,1812) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"322","3.807744","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (1812,9897) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"323","3.808519","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9897,1813) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9898,1813) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"324","3.808521","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9899,1813) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"325","3.808563","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=1075 Ack=42382 Win=65088 Len=0"
"326","3.808848","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9900,1813) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9901,1813) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"327","3.808849","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9902,1813) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"328","3.808860","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=1075 Ack=42951 Win=64519 Len=0"
"329","3.809178","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9903,1813) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9904,1813) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"330","3.809521","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9905,1813) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"331","3.809521","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (9906,1813) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (9907,1813) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"332","3.809531","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=1075 Ack=44056 Win=65088 Len=0"
"333","3.809863","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (9908,1813) ASDU=65535 F_SG_NA_1 File    IOA=65537"
